place_id,place_name,place_description,category,city,price,rating,description_location,place_img,gallery_photo_img1,gallery_photo_img2,gallery_photo_img3,,,
23,Kebun Binatang Bandung,"Kebun Binatang Bandung merupakan salah satu objek wisata alam flora dan fauna di Kota Bandung, Jawa Barat, Indonesia. Kebun Binatang Bandung terletak berdampingan dengan kampus Institut Teknologi Bandung dan Sungai Cikapundung.",Cagar Alam,Bandung,"Rp20,000",4.1,"Jl. Kebun Binatang No.6, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/23.%20Kebun%20Binatang%20Bandung/main/kebun-binatang-bandung_169.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/23.%20Kebun%20Binatang%20Bandung/gallery-photo/antarafoto-kebun-binatang-bandung-dibuka-kembali-270620-agr-5.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/23.%20Kebun%20Binatang%20Bandung/gallery-photo/kebun-binatang-bandung-dipadati-oleh-wisatawan-saat-libur-lebaran_220504104612-281.jpeg,,,,https://www.google.com/maps/search/Kebun+Binatang+Bandung
24,Kebun Tanaman Obat Sari Alam,"Kebun Tanaman Obat Sari Alam lebih terkenal dengan sebutan wisata pengobatan herbal, karena disana terdapat banyak sekali tanaman yang dijadikan sebagai pengobatan alternative. Kebun Tanaman Obat Sari Alam lebih dikenal oleh orang Bandung dengan sebutan KTO Sari Alam. Lokasi: Jl. Raya Ciwidey bandung km 26 no 8 rt 1 rw 2 kampung Andir, Cukanggenteng, Kec. Pasirjambu, kab Bandung, Jawa Barat 40972",Cagar Alam,Bandung,Gratis,4.8,"Jl. Raya Ciwidey bandung km 26 no 8 rt 1 rw 2 kampung Andir, Cukanggenteng, Kec. Pasirjambu, kab Bandung, Jawa Barat 40972",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/24.%20Kebun%20Tanaman%20Obat%20Sari%20Alam/main/KTO-Sari-Alam.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/24.%20Kebun%20Tanaman%20Obat%20Sari%20Alam/gallery-photo/KTO-Sari-Alam.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/24.%20Kebun%20Tanaman%20Obat%20Sari%20Alam/gallery-photo/KTO-Sari-Alam.png,,,,https://www.google.com/maps/search/Kebun+Tanaman+Obat+Sari+Alam
25,Orchid Forest Cikole,"Orchid Forest Cikole Lembang sudah berdiri sejak Agustus tahun 2017. Tempat ini merupakan taman anggrek terluas di Indonesia. Berada di tengah kawasan hutan lindung dan terbentang seluas 12 hektar. Setidaknya terdapat 157 jenis bunga anggrek beraneka macam dikembangkan di sini. Orchid Forest Cikole Bandung memfokuskan diri untuk memperkenalkan dan membudidayakan berbagai tanaman anggrek. Menggunakan metode lokal maupun internasional. Spesies Anggreknya tidak hanya berasal dari Indonesia yang memang merupakan negara kedua terbanyak memiliki varian anggrek. Tanaman anggrek di Orchid Forest juga berasal dari negara lain, seperti Venezuela, Argentina, Filipina, Peru, dan Amerika serikat.","Cagar Alam,Taman Hiburan",Bandung,"Rp50,000",4.6,"Genteng, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/25.%20Orchid%20Forest%20Cikole/main/kebun-teh-bandung-min.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/25.%20Orchid%20Forest%20Cikole/gallery-photo/AGROWISATA-PERKEBUNAN-TEH-MALABAR-BANDUNG.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/25.%20Orchid%20Forest%20Cikole/gallery-photo/Lokasi-Perkebunan-Teh-Malabar-1030x541.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/25.%20Orchid%20Forest%20Cikole/gallery-photo/caption.jpg,,,https://www.google.com/maps/search/Orchid+Forest+Cikole
26,Perkebunan Teh Malabar,"Salah satu perkebunan teh yang cukup terkenal di Jawa Barat adalah perkebunan teh Malabar yang dibangun pada masa penjajahan kolonial Belanda tahun 1896. Perkebunan ini masuk dalam wilayah kecamatan Pangalengan Kabupaten Bandung, kira-kira 45 km dari pusat Kota Bandung. Jika anda berkunjung ke daerah ini, maka mata akan akan dimanjakan dengan aktivitas penduduk setempat yang mayoritas penduduknya menjadi pemetik teh dan memelihara sapi perah. Jadi jangan heran apabila anda memasuki daerah ini, anda akan melihat penduduk yang sedang memetik di kebun teh dan memelihara sapi. Namun, untuk mencapai perkebunan Malabar yang ada di Pangalengan ini, anda harus menempuh perjalanan yang panjang dan berkelok-kelok membuat anda harus berhati-hati.",Cagar Alam,Bandung,"Rp10,000",5,"QHCJ+CVJ, Banjarsari, Kec. Pangalengan, Kabupaten Bandung, Jawa Barat 40378",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/26.%20Perkebunan%20Teh%20Malabar/main/kebun-teh-bandung-min.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/26.%20Perkebunan%20Teh%20Malabar/gallery-photo/caption.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/26.%20Perkebunan%20Teh%20Malabar/gallery-photo/Lokasi-Perkebunan-Teh-Malabar-1030x541.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/26.%20Perkebunan%20Teh%20Malabar/gallery-photo/AGROWISATA-PERKEBUNAN-TEH-MALABAR-BANDUNG.jpg,,,https://www.google.com/maps/search/Perkebunan+Teh+Malabar
27,Sanghyang Heuleut,"Danau yang satu ini memiliki air jernih bernuansa kehijauan yang berpadu indah dengan tebing batu berukuran besar di sekelilingnya. Di sela-sela bebatuan, kamu bisa menemukan pepohonan dan rerumputan hijau yang menyegarkan mata. Bebatuannya yang tinggi itu bahkan kerap digunakan sebagai tempat para traveler untuk meloncat indah menuju danau purba tersebut. Danau Sanghyang Heuleut memiliki kedalaman sekitar tiga meter. Jadi, sebelum kamu masuk ke dalam danau, pastikan kamu bisa berenang agar tidak tenggelam, atau setidaknya telah memiliki perlengkapan seperti jaket pelampung.","Budaya,Cagar Alam",Bandung,"Rp15,000",4.4,"Kp, Cipanas, Rajamandala Kulon, Kec. Cipatat, Kabupaten Bandung Barat, Jawa Barat 40554",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/27.%20Sanghyang%20Heuleut/main/nqzfyshhj5morqxhtfnc.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/27.%20Sanghyang%20Heuleut/gallery-photo/Sanghyang-Heuleut-2.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/27.%20Sanghyang%20Heuleut/gallery-photo/image-87.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/27.%20Sanghyang%20Heuleut/gallery-photo/pesona-sanghyang-heuleut-di-alam-bandung-210301175522.jpg,,,https://www.google.com/maps/search/Sanghyang+Heuleut
28,Saung Angklung Mang Udjo,"Saung Angklung Mang Udjo adalah tempat wisata budaya yang terletak di Bandung, Jawa Barat, Indonesia. Tempat ini memperkenalkan seni dan budaya Sunda, terutama alat musik tradisional angklung. Pengunjung dapat menyaksikan pertunjukan angklung yang menarik, berpartisipasi dalam belajar memainkan angklung, dan menikmati tarian dan musik tradisional. Saung Angklung Mang Udjo merupakan destinasi yang cocok untuk menikmati keindahan seni dan budaya tradisional Sunda dalam suasana yang ramah dan interaktif.",Budaya,Bandung,"Rp75,000",4.7,"Jl. Padasuka No.118, Pasirlayung, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40192",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/28.%20Saung%20Angklung%20Mang%20Udjo/main/Saung-Angklung-Udjo-750x450.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/28.%20Saung%20Angklung%20Mang%20Udjo/gallery-photo/saung-angklung-udjo.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/28.%20Saung%20Angklung%20Mang%20Udjo/gallery-photo/Pagelaran-Seni.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/28.%20Saung%20Angklung%20Mang%20Udjo/gallery-photo/saung-angklung-udjo.jpg,,,https://www.google.com/maps/search/Saung+Angklung+Mang+Udjo
29,Selasar Sunaryo Art Space,"Selasar Sunaryo Art Space (SSAS) adalah galeri seni yang terletak di Bandung, Indonesia. Tempat ini menampilkan karya seni kontemporer dalam lingkungan yang indah. SSAS menggabungkan seni dan alam dengan instalasi seni di alam terbuka. Pengunjung dapat menikmati pameran seni, pertunjukan musik, dan acara budaya di sini.","Budaya,Taman Hiburan",Bandung,"Rp25,000",4.6,"Jl. Bukit Pakar Timur No.100, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/29.%20Selasar%20Sunaryo%20Art%20Space/main/pengunjung-melihat-karya-seni-grafis-yang-dipajang-pada-pameran_211221173151-940.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/29.%20Selasar%20Sunaryo%20Art%20Space/gallery-photo/selasar-sunaryo-art-space-3.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/29.%20Selasar%20Sunaryo%20Art%20Space/gallery-photo/5_Hal_Unik_yang_Bisa_Kamu_Temukan_di_Selasar_Su.original.jpg,,,,https://www.google.com/maps/search/Selasar+Sunaryo+Art+Space
30,Sendang Geulis Kahuripan,"Wilayah ini lebih tepatnya berada di RPH Cikalong Wetan, BKPH Padalarang Perum Perhutani BKPH Bandung Utara. Dilihat dari kawasannya, mengingatkan saya kepada salah satu objek wisata yang berada di jawa tengah. Lebih tepatnya berada di klaten, Umbul Ponggok namanya. Bagi Sobat Native yang sudah pernah ke Umbul Ponggok, objek wisata sendang ini hampir sama persis. Hanya saja, di kawasan ini digunakan secara serba guna. Maksud dari serba guna adalah. Sumber mata air yang keluar dari objek wisata ini digunakan juga oleh sebagian masyarakat sekitar sebagai tempat mencuci. Tunggu dulu, jangan merasa jijik dahulu. Sumber mata air yang menghasilkan sendang ini hampir setiap menit mengalir air-air bersih.","Budaya,Cagar Alam",Bandung,"Rp10,000",4.3,"Ganjarsari, Kec. Cikalong Wetan, Kabupaten Bandung Barat, Jawa Barat 40556",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/30.%20Sendang%20Geulis%20Kahuripan/main/wisata-Sendang-Geulis-Kahuripan-e1573129312445.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/30.%20Sendang%20Geulis%20Kahuripan/gallery-photo/873766_04564712042019_weww.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/30.%20Sendang%20Geulis%20Kahuripan/gallery-photo/Sendang-Geulis-Kahuripan.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/30.%20Sendang%20Geulis%20Kahuripan/gallery-photo/jam-buka-Sendang-Geulis-Kahuripan.jpg,,,https://www.google.com/maps/search/Sendang+Geulis+Kahuripan
31,Situ Cileunca,"Situ Cileunca yang berlokasi di Warnasari, Pangalengan, Bandung, Jawa Barat adalah sebuah danau buatan dengan luas mencapai 1.400 hektar dengan latar belakang perbukitan dan pegunungan yang indah. Selain difungsikan sebagai objek wisata, Situ Cileunca juga berfungsi sebagai pembangkit listrik tenaga air (PLTA). Air yang berasal dari danau tersebut dialirkan melalui Sungai Palayangan. Sungai ini pula yang sering dijadikan sebagai arena ber-arung jeram. Kedalaman danau mencapai 17 meter, dan sebelum tahun 1918, ini merupakan hutan belantara yang kemudian diubah menjadi situ, yang berfungsi melayani kebutuhan air masyarakat.",Cagar Alam,Bandung,"Rp5,000",4.6,"Jl. Situ Cileunca, Pulosari, Kec. Pangalengan, Kabupaten Bandung, Jawa Barat 40378",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/31.%20Situ%20Cileunca/main/wisata-Situ-Cileunca-bandung-e1570184069293.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/31.%20Situ%20Cileunca/gallery_photo/cileunca-land-tempat-wisata-baru-di-pangalengan-bisa-santai-dan-camping-di-pinggir-situ-cileunca-4_169.jpeg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/31.%20Situ%20Cileunca/gallery_photo/Situ-Cileunca-Bandung.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/31.%20Situ%20Cileunca/gallery_photo/Situ-Cileunca-Bandung.jpg,,,https://www.google.com/maps/search/Situ+Cileunca
32,Stone Garden Citatah,"Stone Garden, adalah sebutan nama untuk hamparan tanah yang diisi oleh formasi batuan tak beraturan yang indah dan membentuk taman alam.Bandung memiliki banyak wisata alam yang sangat luar biasa. Ternyata Bandung memiliki wisata alam gua, yaitu Gua Pawon dan wisata Stone Garden. Gua Pawon merupakan gua yang terbentuk pada zaman purba.Gua ini digunakan oleh manusia purba sebagai tempat berlindung. Dan uniknya di atas Gua Pawon terdapat hamparan bebatuan yang sangat indah dengan pemandangan luar biasa dikenal dengan nama Stone Garden -Taman Batu. Tidak kalah indah dengan wisata alam Tangkuban Perahu, Kawah Putih Ciwidey, dan Situ Patengan merupakan kawasan wisata alam yang sering dikunjungi oleh banyak wisatawan lokal maupun mancanegara.","Budaya,Cagar Alam",Bandung,"Rp15,000",4.4,"Gunung Masigit, Citatah, Kec. Cipatat, Kabupaten Bandung Barat, Jawa Barat 40554",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/32.%20Stone%20Garden%20Citatah/main/Stone-Garden-Citatah.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/32.%20Stone%20Garden%20Citatah/gallery-photo/Stone-Garden-Geo-Park-Cipatat.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/32.%20Stone%20Garden%20Citatah/gallery-photo/43462015_2191156931209869_8844079413969918682_n.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/32.%20Stone%20Garden%20Citatah/gallery-photo/20210507171512-1-stone-garden-geopark-citatah-002-tyas-titi-kinapti.jpg,,,https://www.google.com/maps/search/Stone+Garden+Citatah
33,Sungai Palayangan,"Sungai Palayangan terletak di Kawasan Objek Wisata Situ Cileunca Pangalengan Kab. Bandung, sekitar 45 Km atau kurang lebih 2 jam perjalanan dari pusat Kota Bandung. Adalah lokasi Arung Jeram yang paling Populer di Kawasan Bandung Selatan karena memiliki beberapa kelebihan dibandingkan dengan sungai-sungai yang lain.\nBerikut adalah kelebihan-kelebihan Arung Jeram di Sungai Palayangan :",Cagar Alam,Bandung,"Rp6,000",5,"RG6X+577, Pulosari, Kec. Pangalengan, Kabupaten Bandung, Jawa Barat 40378",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/33.%20Sungai%20Palayangan/main/Rafting-Pangalengan-d.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/33.%20Sungai%20Palayangan/gallery-photo/617be59614ef3.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/33.%20Sungai%20Palayangan/gallery-photo/%40iqbal.bayhaqi.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/33.%20Sungai%20Palayangan/gallery-photo/rafting%20sungai%20palayangan%20pangalengan%20(5).jpg,,,https://www.google.com/maps/search/Sungai+Palayangan
34,Taman Begonia,"Taman Begonia adalah taman bunga yang terletak di Lembang, Bandung, Indonesia. Taman ini menampilkan kebun bunga yang indah dan beragam, terutama begonia, dengan berbagai warna dan varietas yang menawan. Pengunjung dapat menikmati pemandangan bunga yang cantik dan mengambil foto yang menakjubkan di tengah-tengah kebun yang indah. Taman Begonia adalah tempat yang ideal untuk menghabiskan waktu santai dan menikmati keindahan alam serta keharuman bunga yang memikat.","Cagar Alam,Taman Hiburan",Bandung,"Rp25,000",4.4,"Jl. Maribaya No.120 A, Langensari, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/34.%20Taman%20Begonia/main/taman-begonia-lembang.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/34.%20Taman%20Begonia/gallery-photo/Banyak-Bunga-Bunga-Yang-Cantik.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/34.%20Taman%20Begonia/gallery-photo/Taman-Bunga-Begonia-Bandung-1248x703.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/34.%20Taman%20Begonia/gallery-photo/taman-begnia-02.jpg,,,https://www.google.com/maps/search/Taman+Begonia
35,Taman Bunga Cihideung,Taman Bunga Cihideung mempunyai pesona alam yang sederhana namun mampu menghasilkan landscape yang menyita perhatian. Pesona dari kebun / taman bunga ini padahal hanya sebatas tumbuhan sejenis bunga. Lalu ada pula beberapa daya tarik lain sehingga membuat destinasi wisata alam ini masuk ke dalam list wisata Bandung. Salah satunya yaitu area spot foto yang sangat kekinian dan instagramable yang menjadi incaran utama wisatawan remaja. Khususnya bagi para influencer yang sedang mencari latar sempurna untuk sebuah konten.,Cagar Alam,Bandung,"Rp5,000",4.2,"Jl. Kolonel Masturi No.223, Cihideung, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/35.%20Taman%20Bunga%20Cihideung/main/taman-bunga-cihideung-bandung.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/35.%20Taman%20Bunga%20Cihideung/gallery-photo/taman-bunga-cihideung-bandung%20(1).jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/35.%20Taman%20Bunga%20Cihideung/gallery-photo/apa-itu-Taman-Bunga-Cihideung.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/35.%20Taman%20Bunga%20Cihideung/gallery-photo/7457.jpg,,,https://www.google.com/maps/search/Taman+Bunga+Cihideung
36,Taman Hutan Raya Ir. H. Djuanda,"Taman Hutan Raya Ir. H. Djuanda adalah taman konservasi yang terletak di Bandung, Jawa Barat, Indonesia. Taman ini menawarkan keindahan alam yang meliputi hutan, air terjun, dan danau. Pengunjung dapat menikmati trekking, bersepeda, atau piknik di area yang luas. Taman Hutan Raya Ir. H. Djuanda juga menjadi tempat penelitian dan pelestarian flora dan fauna langka.","Budaya,Taman Hiburan",Bandung,"Rp15,000",4.6,"Kompleks Tahura, Jl. Ir. H. Juanda No.99, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/36.%20Taman%20Hutan%20Raya%20Ir.%20H.%20Djuanda/main/konser.png,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/36.%20Taman%20Hutan%20Raya%20Ir.%20H.%20Djuanda/gallery-photo/Taman-Hutan-Raya-Djuanda.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/36.%20Taman%20Hutan%20Raya%20Ir.%20H.%20Djuanda/gallery-photo/gambar-tahura.jpg,https://storage.googleapis.com/travelee-capstone-projects.appspot.com/places/36.%20Taman%20Hutan%20Raya%20Ir.%20H.%20Djuanda/gallery-photo/pintu-masuk-tahura-ir-h-djuanda-bandung.jpg,,,https://www.google.com/maps/search/Taman+Hutan+Raya+Ir.+H.+Djuanda
